account_id,BRANCH_CODE,customer_id,ACCOUNT_TYPE,balance,status
2418,00634,816,TD001,1308000,ACTIVE
2419,21792,817,CAGEN,178000,ACTIVE
2420,14166,817,SBGEN,110300,ACTIVE
2421,61020,817,SBCHQ,423500,ACTIVE
2422,00301,817,SBBAS2,481600,ACTIVE
2423,00889,817,CAGEN,940500,ACTIVE
2424,21625,818,TD001,1927000,ACTIVE
2425,14171,818,SB101,143300,ACTIVE
2426,02345,818,TD003,1554000,ACTIVE
2427,00567,818,TD003,754000,ACTIVE
2428,14826,819,CAGEN,564500,ACTIVE
2429,15069,820,TD001,965000,ACTIVE
2430,11119,820,TD001,141000,ACTIVE
2431,01112,820,TD003,937000,ACTIVE
2432,21240,821,SBGEN,479900,ACTIVE
2433,17890,822,TD003,1259000,ACTIVE
2434,00711,822,SBCHQ,203300,ACTIVE
2435,00399,822,CAGEN,962000,ACTIVE
2436,00543,823,SBCHQ,2000,ACTIVE
2437,60007,824,SBCHQ,459300,ACTIVE
2438,1980,824,TD001,825000,ACTIVE
2439,00998,824,TD001,781000,ACTIVE
2440,00212,825,TD001,571000,BLOCKED
2441,00945,825,TD003,991000,ACTIVE
2442,05744,825,SB101,205600,ACTIVE
2443,15678,825,TD001,457000,ACTIVE
2444,00234,826,SBBAS2,86100,ACTIVE
2445,1195,826,CACOL,4186000,ACTIVE
2446,00901,826,CACOL,580000,ACTIVE
2447,00478,827,TD001,1909000,ACTIVE
2448,60148,827,TD001,1742000,BLOCKED
2449,11723,827,SBBAS2,188800,ACTIVE
2450,14171,827,SB101,88200,ACTIVE
2451,01078,827,CAGEN,450000,ACTIVE
2452,15069,828,TD003,189000,ACTIVE
2453,02345,828,TD003,1878000,ACTIVE
2454,21651,828,TD002,1340000,ACTIVE
2455,00311,829,SB101,134400,ACTIVE
2456,20795,830,TD001,1937000,ACTIVE
2457,18779,831,TD003,580000,ACTIVE
2458,17921,831,SBGEN,182800,ACTIVE
2459,00156,831,TD001,1045000,ACTIVE
2460,15306,831,TD001,894000,ACTIVE
2461,21752,831,SB101,30200,BLOCKED
2462,17921,832,CACOL,4127000,ACTIVE
2463,00356,832,SBCHQ,206300,ACTIVE
2464,1195,833,CAGEN,753500,ACTIVE
2465,31346,833,CAGEN,243500,ACTIVE
2466,20963,833,SBCHQ,263400,ACTIVE
2467,21007,834,TD001,1926000,ACTIVE
2468,00812,834,SBODS4,23900,ACTIVE
2469,00867,834,TD001,504000,ACTIVE
2470,00432,835,SB101,75600,ACTIVE
2471,00799,836,TD003,1665000,ACTIVE
2472,40769,836,CA0033,1569000,ACTIVE
2473,16789,836,TD003,900000,ACTIVE
2474,05364,837,CAGEN,320000,ACTIVE
2475,01345,837,SB101,92000,ACTIVE
2476,00001,837,TD001,245000,ACTIVE
2477,01278,838,CAGEN,403000,ACTIVE
2478,50869,838,SBGEN,266400,ACTIVE
2479,31346,838,TD003,579000,ACTIVE
2480,60148,838,CAGEN,906500,ACTIVE
2481,21554,839,TD003,175000,ACTIVE
2482,20123,839,SBGEN,1600,ACTIVE
2483,00998,840,SB101,182900,BLOCKED
2484,21213,840,CACOL,1942000,ACTIVE
2485,00454,840,TD003,297000,ACTIVE
2486,13279,840,TD002,1485000,ACTIVE
2487,00123,841,SB101,152200,ACTIVE
2488,16789,841,SB101,125600,ACTIVE
2489,60159,841,SBCHQ,276700,ACTIVE
2490,00255,841,TD003,1570000,ACTIVE
2491,00711,842,TD001,1968000,ACTIVE
2492,17890,842,CAGEN,801500,ACTIVE
2493,21210,842,SBGEN,416500,ACTIVE
2494,00711,842,SBBAS2,487800,ACTIVE
2495,21424,842,SBGEN,410200,ACTIVE
2496,00282,843,TD003,726000,ACTIVE
2497,21792,843,SBBAS2,121800,ACTIVE
2498,19012,843,SB101,105900,ACTIVE
2499,00373,844,SBCHQ,452000,ACTIVE
2500,21424,845,SBGEN,471400,ACTIVE
2501,00293,846,TD003,1947000,ACTIVE
2502,01045,846,SBCHQ,86200,BLOCKED
2503,00941,847,TD003,524000,ACTIVE
2504,3026,847,SBGEN,317800,ACTIVE
2505,00334,847,SBBAS2,206400,ACTIVE
2506,13456,847,CACOL,975000,ACTIVE
2507,31346,847,SB101,68900,ACTIVE
2508,21424,848,SBCHQ,425000,ACTIVE
2509,17890,848,SBGEN,5400,ACTIVE
2510,00723,848,TD001,465000,BLOCKED
2511,01312,848,SBGEN,376900,ACTIVE
2512,13279,849,TD003,132000,ACTIVE
2513,1676,849,TD003,958000,ACTIVE
2514,00711,850,CAGEN,230000,ACTIVE
2515,15069,850,SBGEN,250400,ACTIVE
2516,21291,851,SBCHQ,466600,ACTIVE
2517,16528,852,SBCHQ,99900,ACTIVE
2518,20795,852,SB101,1000,ACTIVE
2519,21424,852,TD002,911000,ACTIVE
2520,01078,852,CAGEN,485500,ACTIVE
2521,00311,852,SBGEN,77400,ACTIVE
2522,16383,853,TD001,198000,ACTIVE
2523,31277,853,CAGEN,925000,ACTIVE
2524,00765,853,SBBAS2,221500,ACTIVE
2525,01412,854,SBGEN,207400,ACTIVE
2526,60156,854,TD001,794000,ACTIVE
2527,31346,854,SBCHQ,249400,ACTIVE
2528,60156,855,TD003,63000,ACTIVE
2529,19012,855,TD001,1683000,ACTIVE
2530,10123,855,TD003,815000,ACTIVE
2531,00534,855,CAGEN,122500,ACTIVE
2532,01173,856,SB101,162000,ACTIVE
2533,21289,856,TD001,199000,ACTIVE
2534,20507,856,SBBAS2,217100,ACTIVE
2535,00567,856,TD002,356000,ACTIVE
2536,17921,857,SBBAS2,307200,ACTIVE
2537,00751,858,CAGEN,334000,ACTIVE
2538,00867,858,TD002,682000,ACTIVE
2539,15678,858,TD001,592000,ACTIVE
2540,20847,858,CAGEN,148000,ACTIVE
2541,14567,859,TD003,402000,ACTIVE
2542,00812,860,CA0033,2453000,ACTIVE
2543,60148,860,TD001,261000,ACTIVE
2544,21213,860,CAGEN,716500,ACTIVE
2545,00255,860,SBGEN,234100,ACTIVE
2546,16789,861,TD002,1597000,ACTIVE
2547,08901,861,CACOL,4224000,ACTIVE
2548,21067,862,TD001,1399000,ACTIVE
2549,1980,862,SBBAS2,38600,ACTIVE
2550,20591,862,TD003,1966000,ACTIVE
2551,00844,862,SBCHQ,488900,ACTIVE
2552,00800,863,TD003,1798000,ACTIVE
2553,00491,863,TD001,1909000,ACTIVE
2554,21792,863,TD001,420000,ACTIVE
2555,14158,863,CAGEN,778000,ACTIVE
2556,00856,864,SBBAS2,257000,ACTIVE
2557,02796,865,CACOL,590000,ACTIVE
2558,00534,865,TD001,839000,ACTIVE
2559,14171,865,SBCHQ,380700,ACTIVE
2560,21406,866,SB101,108100,BLOCKED
2561,20591,867,SBBAS2,213200,BLOCKED
2562,00678,867,TD002,930000,ACTIVE
2563,20854,867,SBCHQ,48500,BLOCKED
2564,21184,868,SBCHQ,488200,ACTIVE
2565,00156,868,SBCHQ,426100,ACTIVE
2566,01478,868,SB101,161200,ACTIVE
2567,14158,868,TD001,466000,ACTIVE
2568,00599,869,TD001,560000,ACTIVE
2569,01312,870,SBBAS2,169000,ACTIVE
2570,00941,870,CAGEN,305000,ACTIVE
2571,21612,870,SBCHQ,425100,ACTIVE
2572,00656,870,TD001,515000,ACTIVE
2573,14567,871,TD003,1097000,ACTIVE
2574,20984,871,SBGEN,88700,BLOCKED
2575,17980,871,TD003,1948000,ACTIVE
2576,21213,871,CAGEN,969500,ACTIVE
2577,15248,872,SBCHQ,66300,BLOCKED
2578,01212,872,SBCHQ,330600,ACTIVE
2579,05364,873,TD001,302000,ACTIVE
2580,00788,873,TD001,1804000,ACTIVE
2581,18849,873,SBCHQ,81600,ACTIVE
2582,00599,874,TD002,478000,ACTIVE
2583,15678,874,TD003,640000,ACTIVE
2584,00788,874,TD001,610000,ACTIVE
2585,30273,874,TD001,1598000,ACTIVE
2586,02796,875,SBGEN,252400,ACTIVE
2587,60148,876,SBODS4,109500,ACTIVE
2588,00836,876,TD003,1059000,ACTIVE
2589,09012,876,TD003,279000,ACTIVE
2590,11660,877,CAGEN,784500,ACTIVE
2591,21007,878,TD001,539000,ACTIVE
2592,00342,878,TD003,1949000,ACTIVE
2593,1980,878,TD003,819000,ACTIVE
2594,11121,879,SBBAS2,121700,ACTIVE
2595,00123,880,TD001,1767000,ACTIVE
2596,21612,880,CA0033,304000,ACTIVE
2597,00454,880,SBGEN,252800,ACTIVE
2598,20507,880,SBCHQ,103600,ACTIVE
2599,00342,880,SBGEN,444100,ACTIVE
2600,00678,881,TD003,192000,ACTIVE
2601,60148,882,TD003,1774000,ACTIVE
2602,04816,882,SBODS4,118200,ACTIVE
2603,13279,882,CAGEN,314500,ACTIVE
2604,01045,882,CAGEN,976000,BLOCKED
2605,04567,883,TD002,1318000,ACTIVE
2606,00534,883,SBGEN,205300,ACTIVE
2607,1980,883,SBCHQ,459200,ACTIVE
2608,08901,884,TD001,1043000,ACTIVE
2609,17921,884,SB101,165500,ACTIVE
2610,00432,884,SB101,65900,ACTIVE
2611,00543,885,TD003,1349000,ACTIVE
2612,00692,885,TD003,603000,ACTIVE
2613,21289,886,TD003,1707000,ACTIVE
2614,00267,886,SB101,63500,ACTIVE
2615,21523,886,CA0033,3450000,ACTIVE
2616,00876,886,TD001,643000,ACTIVE
2617,19012,887,SB101,157000,ACTIVE
2618,00800,887,TD001,1342000,ACTIVE
2619,15069,888,SBCHQ,291200,ACTIVE
2620,21861,888,TD001,1805000,ACTIVE
2621,00382,888,TD003,323000,ACTIVE
2622,02345,888,SBGEN,90900,ACTIVE
2623,21291,889,SBGEN,413300,ACTIVE
2624,00977,889,TD003,1501000,ACTIVE
2625,21251,889,SBBAS2,220900,ACTIVE
2626,18779,889,TD003,178000,ACTIVE
2627,20795,890,SBGEN,382200,ACTIVE
2628,20591,890,TD002,1393000,ACTIVE
2629,00325,890,TD002,346000,ACTIVE
2630,21516,891,TD003,1785000,ACTIVE
2631,15248,891,SBGEN,340500,ACTIVE
2632,21612,891,TD001,937000,ACTIVE
2633,06789,892,TD003,794000,ACTIVE
2634,14826,892,SBGEN,128500,ACTIVE
2635,00182,892,CACOL,2462000,ACTIVE
2636,00311,893,SBODS4,115900,ACTIVE
2637,21067,893,SBGEN,4300,ACTIVE
2638,00998,893,SBCHQ,391600,ACTIVE
2639,00212,893,SBGEN,156000,ACTIVE
2640,01412,894,SBGEN,331700,ACTIVE
2641,18294,894,TD002,1868000,ACTIVE
2642,11121,894,TD001,1933000,ACTIVE
2643,18779,894,SBODS4,48400,ACTIVE
2644,05678,894,SBCHQ,280300,ACTIVE
2645,03093,895,TD003,972000,ACTIVE
2646,3026,895,SBGEN,154500,ACTIVE
2647,05744,895,TD003,154000,ACTIVE
2648,03093,895,TD003,1510000,ACTIVE
2649,21213,895,SB101,72500,ACTIVE
2650,30273,896,TD001,904000,ACTIVE
2651,00800,896,SBGEN,77400,ACTIVE
2652,00182,897,TD002,1354000,ACTIVE
2653,00711,897,TD003,154000,ACTIVE
2654,00244,897,TD002,82000,ACTIVE
2655,01478,897,TD001,1317000,ACTIVE
2656,20591,898,TD003,139000,ACTIVE
2657,21424,898,SBGEN,479200,ACTIVE
2658,13456,899,TD001,1868000,ACTIVE
2659,17890,899,SBCHQ,93100,ACTIVE
2660,00212,900,SB101,94500,BLOCKED
2661,00889,900,CAGEN,876500,ACTIVE
2662,1676,901,TD001,1174000,ACTIVE
2663,15069,901,TD001,1910000,ACTIVE
2664,01512,901,TD001,1618000,ACTIVE
2665,15071,901,SBBAS2,271500,ACTIVE
2666,01412,902,TD001,1033000,ACTIVE
2667,14681,902,SBGEN,456400,ACTIVE
2668,21752,902,SBBAS2,245600,ACTIVE
2669,2714,902,TD002,1910000,ACTIVE
2670,02786,903,CAGEN,247000,ACTIVE
2671,6854,903,SBBAS2,477100,ACTIVE
2672,11660,904,CAGEN,270500,ACTIVE
2673,00782,905,CAGEN,365000,ACTIVE
2674,00156,906,CA0033,4092000,ACTIVE
2675,21210,906,SBCHQ,130500,ACTIVE
2676,11723,907,SBGEN,92100,ACTIVE
2677,00800,907,SBGEN,381100,ACTIVE
2678,60007,907,TD001,1905000,ACTIVE
2679,14171,908,SBCHQ,326000,ACTIVE
2680,21067,908,SBBAS2,273200,ACTIVE
2681,15306,909,SBCHQ,323800,ACTIVE
2682,14166,909,TD001,1874000,ACTIVE
2683,05364,910,SBCHQ,157000,ACTIVE
2684,01212,910,SBBAS2,350000,BLOCKED
2685,01178,910,TD001,780000,ACTIVE
2686,21291,911,TD001,879000,ACTIVE
2687,00412,911,SBCHQ,316600,ACTIVE
2688,20963,911,TD003,1581000,ACTIVE
2689,00201,912,SB101,87500,ACTIVE
2690,00255,912,SBCHQ,406700,ACTIVE
2691,02796,913,SBBAS2,230300,ACTIVE
2692,01345,913,CAGEN,79500,ACTIVE
2693,14826,914,SBODS4,82300,ACTIVE
2694,02796,915,TD001,1138000,ACTIVE
2695,02696,915,CAGEN,247500,ACTIVE
2696,00723,915,TD001,241000,ACTIVE
2697,20984,916,TD001,1933000,ACTIVE
2698,15248,916,TD003,472000,ACTIVE
2699,00421,916,SBGEN,288200,ACTIVE
2700,31346,916,SBBAS2,425000,ACTIVE
2701,02786,916,TD001,1649000,ACTIVE
2702,00800,917,TD001,703000,ACTIVE
2703,00634,918,SBGEN,251500,BLOCKED
2704,15678,919,SB101,14200,BLOCKED
2705,50869,919,SBCHQ,95300,BLOCKED
2706,10123,919,CA0033,1228000,ACTIVE
2707,00156,919,SBGEN,403100,ACTIVE
2708,00373,920,TD003,165000,ACTIVE
2709,00156,921,SBBAS2,199400,ACTIVE
2710,00421,921,SBBAS2,387300,ACTIVE
2711,20820,922,SBODS4,113500,ACTIVE
2712,14681,922,SBGEN,238200,ACTIVE
2713,21752,922,SBBAS2,464900,ACTIVE
2714,02345,922,CAGEN,171000,ACTIVE
2715,21213,923,CAGEN,956000,ACTIVE
2716,21067,924,SBGEN,344400,ACTIVE
2717,00543,925,SB101,146400,ACTIVE
2718,03093,925,SBODS4,69300,ACTIVE
2719,00512,925,SBODS4,45300,ACTIVE
2720,11234,925,SBODS4,205700,ACTIVE
2721,21067,926,TD003,559000,ACTIVE
2722,21184,926,SBCHQ,384700,ACTIVE
2723,06789,926,TD003,1622000,ACTIVE
2724,11119,926,CAGEN,122000,ACTIVE
2725,20123,927,CAGEN,282000,ACTIVE
2726,50784,927,CACOL,4858000,ACTIVE
2727,01445,928,SBCHQ,295000,ACTIVE
2728,00001,928,CAGEN,915000,ACTIVE
2729,20847,928,TD002,1611000,ACTIVE
2730,03093,928,CAGEN,361000,ACTIVE
2731,14166,929,SBCHQ,25200,ACTIVE
2732,00823,929,SBCHQ,127500,BLOCKED
2733,00491,930,SBCHQ,66400,ACTIVE
2734,16789,930,CAGEN,709000,ACTIVE
2735,21424,930,TD001,890000,ACTIVE
2736,21284,930,TD003,1490000,ACTIVE
2737,01478,930,SBGEN,493500,ACTIVE
2738,00255,931,SBGEN,439800,ACTIVE
2739,00823,931,TD003,321000,ACTIVE
2740,00182,931,TD001,1113000,ACTIVE
2741,15069,931,TD001,1821000,ACTIVE
2742,01345,932,CAGEN,75500,ACTIVE
2743,11723,932,TD002,245000,ACTIVE
2744,21251,933,SBCHQ,211200,ACTIVE
2745,21406,934,TD003,1207000,ACTIVE
2746,03093,934,CACOL,1226000,ACTIVE
2747,16383,935,SBCHQ,276400,ACTIVE
2748,04567,935,SB101,165200,ACTIVE
2749,60148,936,SBCHQ,36400,ACTIVE
2750,21284,936,TD003,250000,ACTIVE
2751,21061,936,SBBAS2,312500,ACTIVE
2752,00542,936,TD003,1329000,ACTIVE
2753,00599,936,TD003,783000,ACTIVE
2754,50869,937,SB101,100100,ACTIVE
2755,21289,937,SBCHQ,54000,ACTIVE
2756,60156,937,SB101,204600,ACTIVE
2757,21516,937,SBODS4,219000,ACTIVE
2758,02345,937,SB101,129200,ACTIVE
2759,60159,938,CA0033,385000,ACTIVE
2760,00998,938,SBBAS2,205500,ACTIVE
2761,00945,938,TD001,441000,ACTIVE
2762,21516,938,TD001,878000,ACTIVE
2763,03093,938,SB101,122500,ACTIVE
2764,1676,939,TD001,899000,ACTIVE
2765,21612,939,CAGEN,79500,BLOCKED
2766,00867,940,SBBAS2,226300,ACTIVE
2767,15678,940,TD001,409000,ACTIVE
2768,20998,940,SBBAS2,446500,ACTIVE
2769,31277,940,SBBAS2,481400,ACTIVE
2770,20847,940,TD003,844000,ACTIVE
2771,20795,941,SBGEN,157400,ACTIVE
2772,00282,941,SBCHQ,477600,ACTIVE
2773,11234,941,TD003,1183000,ACTIVE
2774,01145,941,SBGEN,360100,ACTIVE
2775,21803,941,CACOL,422000,ACTIVE
2776,21523,942,CAGEN,753000,BLOCKED
2777,00812,942,SBGEN,177600,ACTIVE
2778,11723,942,TD001,826000,ACTIVE
2779,00334,942,SBGEN,227400,ACTIVE
2780,03456,943,SBGEN,433400,ACTIVE
2781,01173,944,TD002,424000,ACTIVE
2782,00412,944,SBGEN,285600,ACTIVE
2783,00751,944,CAGEN,716500,ACTIVE
2784,60159,945,CACOL,2641000,BLOCKED
2785,21803,945,TD001,1913000,ACTIVE
2786,02796,945,TD001,1548000,ACTIVE
2787,1980,946,TD003,1258000,ACTIVE
2788,31346,947,SBODS4,81300,ACTIVE
2789,07890,947,TD003,774000,ACTIVE
2790,00201,948,SBGEN,206100,ACTIVE
2791,00342,948,CAGEN,760000,ACTIVE
2792,00432,948,SBGEN,200500,ACTIVE
2793,2714,949,SBBAS2,147700,ACTIVE
2794,06789,949,TD001,1833000,BLOCKED
2795,18779,950,TD002,1479000,ACTIVE
2796,61020,950,TD001,708000,ACTIVE
2797,15248,950,TD001,583000,ACTIVE
2798,70649,951,SBODS4,17100,ACTIVE
2799,15306,952,SBBAS2,346600,ACTIVE
2800,17921,953,TD001,1086000,ACTIVE
2801,00612,953,CACOL,3104000,ACTIVE
2802,02796,953,SBGEN,455800,ACTIVE
2803,00876,953,TD001,927000,ACTIVE
2804,01278,953,TD001,982000,ACTIVE
2805,00373,954,TD003,1342000,ACTIVE
2806,20507,954,TD001,461000,ACTIVE
2807,1980,954,TD001,373000,ACTIVE
2808,17890,954,TD001,123000,ACTIVE
2809,21625,955,SB101,26300,ACTIVE
2810,00901,955,TD001,640000,ACTIVE
2811,30273,955,SBBAS2,77500,ACTIVE
2812,00551,955,SB101,71500,ACTIVE
2813,00800,955,TD001,543000,ACTIVE
2814,11660,956,TD003,180000,ACTIVE
2815,70649,956,CACOL,2578000,ACTIVE
2816,12345,956,TD001,148000,ACTIVE
2817,21523,957,TD001,692000,ACTIVE
2818,00123,957,TD001,1001000,BLOCKED
2819,11234,958,CACOL,2786000,ACTIVE
2820,05744,958,SB101,56200,ACTIVE
2821,21861,958,CA0033,1558000,ACTIVE
2822,30142,958,CACOL,4097000,ACTIVE
2823,11660,959,SB101,229100,ACTIVE
2824,21249,959,SBGEN,36600,ACTIVE
2825,21284,959,SBBAS2,133100,ACTIVE
2826,17921,959,TD001,1613000,ACTIVE
2827,03093,959,TD001,160000,ACTIVE
2828,04187,960,TD001,1555000,ACTIVE
2829,1676,960,SB101,196000,ACTIVE
2830,50784,960,TD003,1953000,ACTIVE
2831,00421,961,TD001,1740000,ACTIVE
2832,21061,962,TD003,389000,ACTIVE
2833,01412,962,SBBAS2,396200,ACTIVE
2834,07890,963,TD001,77000,ACTIVE
2835,20963,964,TD002,1566000,ACTIVE
2836,20998,964,TD001,350000,ACTIVE
2837,00325,965,TD001,210000,ACTIVE
2838,04187,965,SBBAS2,215600,ACTIVE
2839,01478,965,SBGEN,214100,ACTIVE
2840,00491,965,SBODS4,171000,ACTIVE
2841,00889,965,TD003,1781000,ACTIVE
2842,14567,966,TD002,1760000,ACTIVE
2843,20854,966,SBCHQ,288200,ACTIVE
2844,1676,966,CAGEN,841000,ACTIVE
2845,00551,966,SB101,138500,BLOCKED
2846,02786,966,SBCHQ,372300,ACTIVE
2847,00876,967,TD002,980000,ACTIVE
2848,00691,967,SBGEN,339900,ACTIVE
2849,00382,967,TD003,238000,ACTIVE
2850,17980,968,SBODS4,197300,ACTIVE
2851,01112,968,CAGEN,340500,ACTIVE
2852,00977,969,TD001,1019000,ACTIVE
2853,00325,970,TD001,980000,ACTIVE
2854,00656,970,SBGEN,300200,ACTIVE
2855,00977,970,SBGEN,417700,ACTIVE
2856,21752,970,TD001,579000,ACTIVE
2857,11121,970,TD001,1288000,ACTIVE
2858,41024,971,SBCHQ,142000,ACTIVE
2859,18901,971,SBGEN,375400,ACTIVE
2860,60159,972,SBGEN,234700,ACTIVE
2861,00891,972,TD001,1544000,ACTIVE
2862,12960,972,CACOL,3840000,ACTIVE
2863,16383,972,SBCHQ,269900,ACTIVE
2864,00567,973,TD001,1018000,ACTIVE
2865,21284,973,SBGEN,29300,ACTIVE
2866,00751,973,TD003,1509000,ACTIVE
2867,02696,973,TD001,1276000,ACTIVE
2868,00782,973,SBCHQ,486600,BLOCKED
2869,00311,974,TD001,1862000,ACTIVE
2870,01012,974,SBCHQ,428200,ACTIVE
2871,07890,974,SB101,242300,ACTIVE
2872,01312,974,CAGEN,242000,ACTIVE
2873,09012,974,TD002,79000,ACTIVE
2874,21284,975,SB101,247700,ACTIVE
2875,1676,975,SBGEN,150700,ACTIVE
2876,00293,976,TD001,1033000,ACTIVE
2877,00945,976,TD003,1260000,ACTIVE
2878,00311,976,TD003,447000,ACTIVE
2879,00889,976,TD001,1300000,ACTIVE
2880,11660,977,SBCHQ,153000,BLOCKED
2881,02786,978,CAGEN,710000,ACTIVE
2882,30273,979,SBCHQ,141300,ACTIVE
2883,21210,979,SB101,60100,ACTIVE
2884,15306,979,SB101,67600,ACTIVE
2885,21554,980,SBBAS2,399000,ACTIVE
2886,00889,980,SBBAS2,212400,ACTIVE
2887,06789,980,TD001,1549000,ACTIVE
2888,10123,980,SBCHQ,94500,ACTIVE
2889,00213,980,SBBAS2,369000,ACTIVE
2890,01345,981,TD001,530000,ACTIVE
2891,01441,981,CAGEN,426000,ACTIVE
2892,11234,981,SBGEN,390700,ACTIVE
2893,00782,982,SBGEN,233600,ACTIVE
2894,14681,983,SBCHQ,418000,ACTIVE
2895,01212,983,SB101,92700,ACTIVE
2896,00382,983,CAGEN,796500,ACTIVE
2897,18849,984,SBCHQ,342600,ACTIVE
2898,21210,984,SBGEN,149400,ACTIVE
2899,01412,984,TD001,513000,ACTIVE
2900,00612,984,TD001,1706000,ACTIVE
2901,11119,985,SB101,151600,ACTIVE
2902,09012,985,SBBAS2,81300,ACTIVE
2903,03456,985,TD003,1233000,ACTIVE
2904,01178,985,SB101,237600,ACTIVE
2905,00912,986,SBCHQ,219500,ACTIVE
2906,41024,986,SBBAS2,357700,ACTIVE
2907,00412,986,TD001,720000,ACTIVE
2908,16959,987,SBGEN,406600,ACTIVE
2909,00123,987,CACOL,1701000,ACTIVE
2910,01078,987,SBGEN,213200,ACTIVE
2911,00201,987,SBODS4,143900,ACTIVE
2912,20815,988,SB101,39600,ACTIVE
2913,14166,988,CAGEN,233500,ACTIVE
2914,00534,989,TD003,1557000,BLOCKED
2915,00977,990,TD003,1994000,BLOCKED
2916,12345,990,TD003,1369000,ACTIVE
2917,00334,990,TD001,1609000,ACTIVE
2918,11660,990,SBCHQ,77700,ACTIVE
2919,20123,990,TD001,484000,ACTIVE
2920,01512,991,SBCHQ,93000,ACTIVE
2921,40769,991,TD001,1795000,ACTIVE
2922,21554,992,TD003,963000,ACTIVE
2923,00491,992,TD003,114000,ACTIVE
2924,00867,992,CAGEN,852000,ACTIVE
2925,3026,992,SBCHQ,197400,ACTIVE
2926,00612,993,TD003,410000,ACTIVE
2927,03093,993,SBBAS2,497800,ACTIVE
2928,18901,993,TD003,1786000,ACTIVE
2929,21523,993,SBGEN,311400,ACTIVE
2930,00478,993,SBGEN,296800,ACTIVE
2931,00634,994,TD003,1393000,ACTIVE
2932,00542,995,SBGEN,371600,ACTIVE
2933,00399,995,TD001,1866000,ACTIVE
2934,00889,996,TD001,511000,ACTIVE
2935,61020,996,TD001,1648000,ACTIVE
2936,1676,996,SBCHQ,178000,ACTIVE
2937,00212,996,CAGEN,608500,ACTIVE
2938,02786,997,SB101,149500,ACTIVE
2939,60156,997,TD003,374000,ACTIVE
2940,00334,997,SBGEN,97300,ACTIVE
2941,05061,997,CAGEN,642000,ACTIVE
2942,00182,997,SBGEN,275700,ACTIVE
2943,21210,998,SBCHQ,232600,ACTIVE
2944,20507,998,CAGEN,457000,ACTIVE
2945,50784,998,SBBAS2,424500,ACTIVE
2946,21400,998,TD002,761000,ACTIVE
2947,01441,998,SBBAS2,290800,ACTIVE
2948,05364,999,SBCHQ,54200,ACTIVE
2949,05678,1000,SBCHQ,489100,ACTIVE
2950,21752,1000,TD001,1789000,ACTIVE
2951,00799,785,CAGEN,676285,ACTIVE
2952,11234,919,SBCHQ,667983,ACTIVE
2953,15071,872,CA0033,264669,ACTIVE
2954,21184,411,SBBAS2,199502,ACTIVE
2955,21612,307,SB101,318272,ACTIVE
2956,14171,616,SBBAS2,385756,ACTIVE
2957,3026,553,TD001,899499,ACTIVE
2958,30142,572,SBCHQ,994058,ACTIVE
2959,00812,862,TD001,198438,ACTIVE
2960,00977,686,SBBAS2,723444,ACTIVE
2961,15248,366,CAGEN,12194,ACTIVE
2962,01512,756,SB101,503267,ACTIVE
2963,21861,237,SBODS4,840932,ACTIVE
2964,21400,295,TD003,23473,ACTIVE
2965,21061,172,TD003,4288,ACTIVE
2966,11121,461,CAGEN,571055,ACTIVE
2967,01045,567,TD001,231543,ACTIVE
2968,21067,811,CA0033,830587,ACTIVE
2969,60007,965,TD002,596653,ACTIVE
2970,05744,817,CAGEN,168208,ACTIVE
2971,15306,565,SBBAS2,219760,ACTIVE
2972,00293,15,SBCHQ,667612,ACTIVE
2973,20123,790,SBGEN,272636,ACTIVE
2974,21291,236,TD003,837506,ACTIVE
2975,50782,891,SB101,562287,ACTIVE
2976,50782,163,TD002,670292,ACTIVE
2977,01234,351,CACOL,723221,ACTIVE
2978,00543,415,SBODS4,430394,ACTIVE
2979,18779,884,CAGEN,864732,ACTIVE
2980,02796,286,SBGEN,818070,ACTIVE
2981,00311,795,CAGEN,270477,ACTIVE
2982,50782,680,TD001,184018,ACTIVE
2983,00941,701,CA0033,592104,ACTIVE
2984,00334,647,CAGEN,181402,ACTIVE
2985,12345,763,TD002,430417,ACTIVE
2986,01112,482,CAGEN,25327,ACTIVE
2987,11121,16,TD002,438285,ACTIVE
2988,07890,520,TD002,164702,ACTIVE
2989,01145,746,SBODS4,67496,ACTIVE
2990,20963,266,CA0033,698832,ACTIVE
2991,01178,170,CA0033,265014,ACTIVE
2992,15306,368,SBODS4,150826,ACTIVE
2993,05061,451,SBBAS2,393806,ACTIVE
2994,21213,76,SBODS4,349078,ACTIVE
2995,00823,175,TD001,344357,ACTIVE
2996,00373,534,TD001,629846,ACTIVE
2997,00255,845,TD001,167752,ACTIVE
2998,00711,648,SBODS4,682967,ACTIVE
2999,00356,410,TD003,269595,ACTIVE
3000,01078,413,SB101,719658,ACTIVE
3001,00978,818,CA0033,395993,ACTIVE
3002,09012,565,TD001,347604,ACTIVE
3003,1676,723,CAGEN,13845,ACTIVE
3004,3026,804,SBBAS2,720200,ACTIVE
3005,00812,619,TD002,496253,ACTIVE
3006,60007,508,CACOL,265362,ACTIVE
3007,00534,878,CA0033,677982,ACTIVE
3008,00001,296,TD003,167047,ACTIVE
3009,11121,234,CA0033,915525,ACTIVE
3010,01278,974,TD003,265903,ACTIVE
3011,01078,214,SB101,44813,ACTIVE
3012,20507,368,SBGEN,874706,ACTIVE
3013,01112,659,TD001,272150,ACTIVE
3014,00912,362,CA0033,489640,ACTIVE
